millis,stampunix,datetime,RH%,tempC,CH4smV, CH4rmV, VbatmV, K30_CO2, SampleNumber,Serial number,
9459500,1650887165, 2022/4/25 11:46:5,40.4,31.6,375.98,2314.45,4384.77,359,18919,1,
9459999,1650887165, 2022/4/25 11:46:5,40.4,31.6,375.98,2314.45,4384.77,359,18920,1,
9460499,1650887166, 2022/4/25 11:46:6,40.4,31.6,375.98,2314.45,4384.77,359,18921,1,
9461000,1650887166, 2022/4/25 11:46:6,40.3,31.5,375.98,2314.45,4384.77,359,18922,1,
9461499,1650887167, 2022/4/25 11:46:7,40.4,31.6,375.98,2314.45,4384.77,359,18923,1,
9461999,1650887167, 2022/4/25 11:46:7,40.4,31.6,375.98,2314.45,4384.77,359,18924,1,
9462500,1650887168, 2022/4/25 11:46:8,40.4,31.6,375.98,2314.45,4384.77,359,18925,1,
9462999,1650887168, 2022/4/25 11:46:8,40.4,31.6,375.98,2314.45,4384.77,359,18926,1,
9463498,1650887169, 2022/4/25 11:46:9,40.4,31.6,375.98,2314.45,4384.77,359,18927,1,
9464000,1650887169, 2022/4/25 11:46:9,40.4,31.6,375.98,2314.45,4384.77,359,18928,1,
9464499,1650887170, 2022/4/25 11:46:10,40.3,31.5,375.98,2314.45,4384.77,359,18929,1,
9464998,1650887170, 2022/4/25 11:46:10,40.4,31.6,380.86,2314.45,4384.77,359,18930,1,
9465500,1650887171, 2022/4/25 11:46:11,40.3,31.5,375.98,2314.45,4384.77,359,18931,1,
9465999,1650887171, 2022/4/25 11:46:11,40.4,31.6,375.98,2314.45,4384.77,359,18932,1,
9466499,1650887172, 2022/4/25 11:46:12,40.3,31.5,375.98,2314.45,4384.77,359,18933,1,
9466999,1650887172, 2022/4/25 11:46:12,40.4,31.6,375.98,2314.45,4384.77,359,18934,1,
9467499,1650887173, 2022/4/25 11:46:13,40.4,31.6,375.98,2314.45,4384.77,359,18935,1,
9468000,1650887173, 2022/4/25 11:46:13,40.4,31.6,375.98,2314.45,4384.77,359,18936,1,
9468499,1650887174, 2022/4/25 11:46:14,40.4,31.6,375.98,2314.45,4384.77,359,18937,1,
9468999,1650887174, 2022/4/25 11:46:14,40.4,31.6,380.86,2314.45,4384.77,359,18938,1,
9469499,1650887175, 2022/4/25 11:46:15,40.4,31.6,375.98,2314.45,4384.77,359,18939,1,
9470000,1650887175, 2022/4/25 11:46:15,40.4,31.6,375.98,2314.45,4384.77,359,18940,1,
9470499,1650887176, 2022/4/25 11:46:16,40.4,31.6,375.98,2314.45,4384.77,359,18941,1,
9470999,1650887176, 2022/4/25 11:46:16,40.4,31.6,375.98,2314.45,4384.77,359,18942,1,
9471499,1650887177, 2022/4/25 11:46:17,40.4,31.6,375.98,2314.45,4384.77,359,18943,1,
9471998,1650887177, 2022/4/25 11:46:17,40.4,31.6,375.98,2314.45,4384.77,359,18944,1,
9472499,1650887178, 2022/4/25 11:46:18,40.4,31.6,375.98,2314.45,4384.77,359,18945,1,
9472999,1650887178, 2022/4/25 11:46:18,40.4,31.6,375.98,2314.45,4384.77,359,18946,1,
9473499,1650887179, 2022/4/25 11:46:19,40.4,31.6,375.98,2314.45,4384.77,359,18947,1,
9473999,1650887179, 2022/4/25 11:46:19,40.4,31.6,375.98,2314.45,4384.77,358,18948,1,
9474500,1650887180, 2022/4/25 11:46:20,40.4,31.6,375.98,2314.45,4384.77,358,18949,1,
9474999,1650887180, 2022/4/25 11:46:20,40.4,31.6,375.98,2314.45,4384.77,358,18950,1,
9475499,1650887181, 2022/4/25 11:46:21,40.4,31.6,375.98,2314.45,4384.77,358,18951,1,
9475999,1650887181, 2022/4/25 11:46:21,40.4,31.6,375.98,2314.45,4384.77,358,18952,1,
9476499,1650887182, 2022/4/25 11:46:22,40.4,31.6,380.86,2314.45,4384.77,358,18953,1,
9476999,1650887182, 2022/4/25 11:46:22,40.4,31.6,375.98,2314.45,4384.77,358,18954,1,
9477499,1650887183, 2022/4/25 11:46:23,40.4,31.6,380.86,2314.45,4384.77,358,18955,1,
9477999,1650887183, 2022/4/25 11:46:23,40.4,31.6,375.98,2314.45,4384.77,358,18956,1,
9478499,1650887184, 2022/4/25 11:46:24,40.4,31.6,380.86,2314.45,4384.77,358,18957,1,
9479000,1650887184, 2022/4/25 11:46:24,40.4,31.6,375.98,2314.45,4384.77,358,18958,1,
9479498,1650887185, 2022/4/25 11:46:25,40.4,31.6,375.98,2314.45,4384.77,358,18959,1,
9479999,1650887185, 2022/4/25 11:46:25,40.4,31.6,380.86,2314.45,4384.77,358,18960,1,
9480500,1650887186, 2022/4/25 11:46:26,40.4,31.6,380.86,2314.45,4384.77,358,18961,1,
9480998,1650887186, 2022/4/25 11:46:26,40.4,31.6,375.98,2314.45,4384.77,358,18962,1,
9481499,1650887187, 2022/4/25 11:46:27,40.4,31.6,380.86,2314.45,4384.77,358,18963,1,
9482000,1650887187, 2022/4/25 11:46:27,40.4,31.6,375.98,2314.45,4384.77,358,18964,1,
9482500,1650887188, 2022/4/25 11:46:28,40.4,31.6,375.98,2314.45,4384.77,358,18965,1,
9482999,1650887188, 2022/4/25 11:46:28,40.4,31.6,380.86,2314.45,4384.77,358,18966,1,
9483499,1650887189, 2022/4/25 11:46:29,40.4,31.6,380.86,2314.45,4384.77,358,18967,1,
9483999,1650887189, 2022/4/25 11:46:29,40.4,31.6,380.86,2314.45,4384.77,358,18968,1,
9484498,1650887190, 2022/4/25 11:46:30,40.4,31.6,380.86,2314.45,4384.77,358,18969,1,
9484999,1650887190, 2022/4/25 11:46:30,40.4,31.6,380.86,2314.45,4384.77,358,18970,1,
9485499,1650887191, 2022/4/25 11:46:31,40.4,31.6,375.98,2314.45,4384.77,358,18971,1,
9485999,1650887191, 2022/4/25 11:46:31,40.4,31.6,380.86,2314.45,4384.77,358,18972,1,
9486500,1650887192, 2022/4/25 11:46:32,40.4,31.6,380.86,2314.45,4355.47,358,18973,1,
9487000,1650887192, 2022/4/25 11:46:32,40.4,31.6,380.86,2314.45,4355.47,358,18974,1,
9487499,1650887193, 2022/4/25 11:46:33,40.4,31.6,380.86,2314.45,4355.47,358,18975,1,
9487998,1650887193, 2022/4/25 11:46:33,40.4,31.6,380.86,2314.45,4355.47,358,18976,1,
9488499,1650887194, 2022/4/25 11:46:34,40.4,31.6,380.86,2319.34,4355.47,358,18977,1,
9488999,1650887194, 2022/4/25 11:46:34,40.4,31.6,380.86,2319.34,4355.47,358,18978,1,
9489499,1650887195, 2022/4/25 11:46:35,40.4,31.6,380.86,2319.34,4355.47,358,18979,1,
9489999,1650887195, 2022/4/25 11:46:35,40.4,31.6,390.63,2319.34,4355.47,358,18980,1,
9490499,1650887196, 2022/4/25 11:46:36,40.4,31.6,390.63,2319.34,4360.35,358,18981,1,
9490999,1650887196, 2022/4/25 11:46:36,40.4,31.6,390.63,2314.45,4360.35,358,18982,1,
9491499,1650887197, 2022/4/25 11:46:37,40.4,31.6,390.63,2314.45,4360.35,358,18983,1,
9492000,1650887197, 2022/4/25 11:46:37,40.4,31.6,390.63,2314.45,4360.35,358,18984,1,
9492500,1650887198, 2022/4/25 11:46:38,40.4,31.6,390.63,2314.45,4360.35,358,18985,1,
9492999,1650887198, 2022/4/25 11:46:38,40.4,31.6,390.63,2314.45,4360.35,358,18986,1,
9493498,1650887199, 2022/4/25 11:46:39,40.4,31.6,390.63,2314.45,4360.35,358,18987,1,
9494000,1650887199, 2022/4/25 11:46:39,40.4,31.7,390.63,2314.45,4365.23,358,18988,1,
9494500,1650887200, 2022/4/25 11:46:40,40.4,31.6,390.63,2309.57,4365.23,358,18989,1,
9494999,1650887200, 2022/4/25 11:46:40,40.4,31.6,385.74,2309.57,4365.23,358,18990,1,
9495499,1650887201, 2022/4/25 11:46:41,40.4,31.6,385.74,2309.57,4365.23,358,18991,1,
9495999,1650887201, 2022/4/25 11:46:41,40.4,31.6,385.74,2309.57,4365.23,358,18992,1,
9496499,1650887202, 2022/4/25 11:46:42,40.4,31.6,385.74,2309.57,4365.23,358,18993,1,
9496998,1650887202, 2022/4/25 11:46:42,40.4,31.6,385.74,2309.57,4365.23,358,18994,1,
9497499,1650887203, 2022/4/25 11:46:43,40.4,31.6,385.74,2309.57,4365.23,358,18995,1,
9497999,1650887203, 2022/4/25 11:46:43,40.4,31.6,385.74,2309.57,4365.23,358,18996,1,
9498499,1650887204, 2022/4/25 11:46:44,40.4,31.6,385.74,2309.57,4365.23,358,18997,1,
9498999,1650887204, 2022/4/25 11:46:44,40.4,31.6,385.74,2309.57,4365.23,358,18998,1,
9499499,1650887205, 2022/4/25 11:46:45,40.4,31.6,385.74,2304.69,4365.23,358,18999,1,
9499999,1650887205, 2022/4/25 11:46:45,40.4,31.6,385.74,2304.69,4365.23,358,19000,1,
9500498,1650887206, 2022/4/25 11:46:46,40.4,31.6,385.74,2304.69,4365.23,358,19001,1,
9500999,1650887206, 2022/4/25 11:46:46,40.4,31.6,385.74,2304.69,4365.23,358,19002,1,
9501500,1650887207, 2022/4/25 11:46:47,40.4,31.6,385.74,2304.69,4365.23,358,19003,1,
9502000,1650887207, 2022/4/25 11:46:47,40.4,31.6,385.74,2304.69,4365.23,358,19004,1,
9502499,1650887208, 2022/4/25 11:46:48,40.4,31.6,385.74,2304.69,4365.23,358,19005,1,
9502999,1650887208, 2022/4/25 11:46:48,40.4,31.6,385.74,2304.69,4365.23,358,19006,1,
9503499,1650887209, 2022/4/25 11:46:49,40.4,31.6,385.74,2304.69,4365.23,358,19007,1,
9503998,1650887209, 2022/4/25 11:46:49,40.4,31.6,385.74,2304.69,4365.23,358,19008,1,
9504499,1650887210, 2022/4/25 11:46:50,40.4,31.6,385.74,2304.69,4365.23,358,19009,1,
9504999,1650887210, 2022/4/25 11:46:50,40.4,31.6,385.74,2304.69,4365.23,358,19010,1,
9505499,1650887211, 2022/4/25 11:46:51,40.4,31.6,385.74,2299.8,4365.23,358,19011,1,
9505998,1650887211, 2022/4/25 11:46:51,40.4,31.6,385.74,2304.69,4365.23,358,19012,1,
9506499,1650887212, 2022/4/25 11:46:52,40.5,31.6,385.74,2299.8,4365.23,358,19013,1,
9506999,1650887212, 2022/4/25 11:46:52,40.5,31.6,385.74,2299.8,4365.23,358,19014,1,
9507499,1650887213, 2022/4/25 11:46:53,40.5,31.6,385.74,2299.8,4384.77,358,19015,1,
9507999,1650887213, 2022/4/25 11:46:53,40.5,31.6,385.74,2299.8,4384.77,358,19016,1,
9508499,1650887214, 2022/4/25 11:46:54,40.5,31.6,385.74,2299.8,4384.77,358,19017,1,
9508999,1650887214, 2022/4/25 11:46:54,40.5,31.6,385.74,2294.92,4384.77,358,19018,1,
9509498,1650887215, 2022/4/25 11:46:55,40.5,31.6,385.74,2294.92,4384.77,358,19019,1,
9509999,1650887215, 2022/4/25 11:46:55,40.5,31.6,385.74,2294.92,4384.77,358,19020,1,
9510499,1650887216, 2022/4/25 11:46:56,40.5,31.6,385.74,2294.92,4384.77,358,19021,1,
9511000,1650887216, 2022/4/25 11:46:56,40.5,31.6,375.98,2294.92,4384.77,358,19022,1,
9511500,1650887217, 2022/4/25 11:46:57,40.5,31.6,375.98,2294.92,4384.77,358,19023,1,
9512000,1650887217, 2022/4/25 11:46:57,40.5,31.6,375.98,2294.92,4384.77,358,19024,1,
9512499,1650887218, 2022/4/25 11:46:58,40.5,31.6,380.86,2294.92,4384.77,358,19025,1,
9512998,1650887219, 2022/4/25 11:46:59,40.5,31.6,375.98,2294.92,4384.77,358,19026,1,
9513499,1650887219, 2022/4/25 11:46:59,40.5,31.6,375.98,2294.92,4384.77,358,19027,1,
9513999,1650887220, 2022/4/25 11:47:0,40.5,31.6,375.98,2290.04,4384.77,358,19028,1,
9514499,1650887220, 2022/4/25 11:47:0,40.5,31.6,375.98,2290.04,4384.77,358,19029,1,
9514999,1650887221, 2022/4/25 11:47:1,40.5,31.5,375.98,2290.04,4384.77,358,19030,1,
9515500,1650887221, 2022/4/25 11:47:1,40.6,31.6,375.98,2290.04,4384.77,358,19031,1,
9515999,1650887222, 2022/4/25 11:47:2,40.5,31.5,375.98,2290.04,4384.77,358,19032,1,
9516498,1650887222, 2022/4/25 11:47:2,40.5,31.5,375.98,2290.04,4384.77,358,19033,1,
9516999,1650887223, 2022/4/25 11:47:3,40.5,31.5,375.98,2290.04,4384.77,358,19034,1,
9517500,1650887223, 2022/4/25 11:47:3,40.6,31.5,375.98,2290.04,4384.77,358,19035,1,
9517999,1650887224, 2022/4/25 11:47:4,40.6,31.5,375.98,2290.04,4384.77,358,19036,1,
9518498,1650887224, 2022/4/25 11:47:4,40.6,31.5,375.98,2290.04,4384.77,358,19037,1,
9518999,1650887225, 2022/4/25 11:47:5,40.6,31.5,375.98,2290.04,4384.77,358,19038,1,
9519499,1650887225, 2022/4/25 11:47:5,40.6,31.5,375.98,2290.04,4384.77,358,19039,1,
9519998,1650887226, 2022/4/25 11:47:6,40.6,31.5,375.98,2290.04,4384.77,358,19040,1,
9520499,1650887226, 2022/4/25 11:47:6,40.6,31.5,375.98,2290.04,4384.77,358,19041,1,
9520999,1650887227, 2022/4/25 11:47:7,40.7,31.5,375.98,2290.04,4384.77,358,19042,1,
9521499,1650887227, 2022/4/25 11:47:7,40.7,31.5,375.98,2285.16,4384.77,358,19043,1,
9521998,1650887228, 2022/4/25 11:47:8,40.7,31.5,375.98,2285.16,4384.77,358,19044,1,
9522499,1650887228, 2022/4/25 11:47:8,40.7,31.5,375.98,2285.16,4384.77,358,19045,1,
9522999,1650887229, 2022/4/25 11:47:9,40.7,31.5,375.98,2285.16,4384.77,358,19046,1,
9523499,1650887229, 2022/4/25 11:47:9,40.7,31.5,375.98,2285.16,4384.77,358,19047,1,
9523999,1650887230, 2022/4/25 11:47:10,40.7,31.5,375.98,2285.16,4384.77,358,19048,1,
9524499,1650887230, 2022/4/25 11:47:10,40.7,31.5,375.98,2285.16,4384.77,358,19049,1,
9524999,1650887231, 2022/4/25 11:47:11,40.8,31.5,375.98,2285.16,4384.77,358,19050,1,
9525499,1650887231, 2022/4/25 11:47:11,40.8,31.5,375.98,2285.16,4384.77,358,19051,1,
9526000,1650887232, 2022/4/25 11:47:12,40.8,31.5,375.98,2285.16,4384.77,358,19052,1,
9526499,1650887232, 2022/4/25 11:47:12,40.7,31.4,375.98,2285.16,4384.77,358,19053,1,
9527000,1650887233, 2022/4/25 11:47:13,40.8,31.4,375.98,2285.16,4384.77,358,19054,1,
9527499,1650887233, 2022/4/25 11:47:13,40.8,31.4,375.98,2285.16,4384.77,358,19055,1,
9527999,1650887234, 2022/4/25 11:47:14,40.8,31.4,375.98,2285.16,4384.77,358,19056,1,
9528499,1650887234, 2022/4/25 11:47:14,40.8,31.4,375.98,2285.16,4384.77,358,19057,1,
9528998,1650887235, 2022/4/25 11:47:15,40.8,31.4,375.98,2285.16,4384.77,359,19058,1,
9529499,1650887235, 2022/4/25 11:47:15,40.8,31.4,375.98,2285.16,4384.77,359,19059,1,
9529999,1650887236, 2022/4/25 11:47:16,40.9,31.4,375.98,2285.16,4384.77,359,19060,1,
9530499,1650887236, 2022/4/25 11:47:16,40.9,31.4,375.98,2285.16,4384.77,359,19061,1,
9530999,1650887237, 2022/4/25 11:47:17,40.9,31.4,375.98,2285.16,4384.77,359,19062,1,
9531499,1650887237, 2022/4/25 11:47:17,40.9,31.4,375.98,2280.27,4384.77,359,19063,1,
9531999,1650887238, 2022/4/25 11:47:18,41,31.4,375.98,2280.27,4384.77,359,19064,1,
9532498,1650887238, 2022/4/25 11:47:18,41,31.4,375.98,2280.27,4384.77,358,19065,1,
9532999,1650887239, 2022/4/25 11:47:19,41,31.4,375.98,2280.27,4384.77,358,19066,1,
9533499,1650887239, 2022/4/25 11:47:19,40.9,31.3,375.98,2280.27,4384.77,358,19067,1,
9534000,1650887240, 2022/4/25 11:47:20,41,31.4,375.98,2280.27,4384.77,358,19068,1,
9534498,1650887240, 2022/4/25 11:47:20,41.1,31.4,375.98,2280.27,4384.77,358,19069,1,
9534999,1650887241, 2022/4/25 11:47:21,41.1,31.4,375.98,2280.27,4384.77,358,19070,1,
9535500,1650887241, 2022/4/25 11:47:21,41.1,31.4,375.98,2280.27,4384.77,358,19071,1,
9535998,1650887242, 2022/4/25 11:47:22,41.1,31.4,375.98,2280.27,4384.77,358,19072,1,
9536498,1650887242, 2022/4/25 11:47:22,41.1,31.4,375.98,2280.27,4384.77,358,19073,1,
9536999,1650887243, 2022/4/25 11:47:23,41,31.3,375.98,2280.27,4384.77,358,19074,1,
9537499,1650887243, 2022/4/25 11:47:23,41,31.3,375.98,2280.27,4384.77,358,19075,1,
9537998,1650887244, 2022/4/25 11:47:24,41,31.3,375.98,2280.27,4384.77,358,19076,1,
9538499,1650887244, 2022/4/25 11:47:24,41.1,31.3,375.98,2280.27,4384.77,358,19077,1,
9539000,1650887245, 2022/4/25 11:47:25,41.1,31.3,375.98,2280.27,4384.77,358,19078,1,
9539499,1650887245, 2022/4/25 11:47:25,41.1,31.3,375.98,2275.39,4384.77,358,19079,1,
9539998,1650887246, 2022/4/25 11:47:26,41.1,31.3,375.98,2275.39,4384.77,358,19080,1,
9540500,1650887246, 2022/4/25 11:47:26,41.1,31.3,375.98,2275.39,4384.77,358,19081,1,
9540999,1650887247, 2022/4/25 11:47:27,41.1,31.3,375.98,2275.39,4384.77,358,19082,1,
9541498,1650887247, 2022/4/25 11:47:27,41.2,31.3,375.98,2275.39,4384.77,358,19083,1,
9541999,1650887248, 2022/4/25 11:47:28,41.2,31.3,375.98,2275.39,4384.77,358,19084,1,
9542499,1650887248, 2022/4/25 11:47:28,41.2,31.3,375.98,2275.39,4384.77,358,19085,1,
9542999,1650887249, 2022/4/25 11:47:29,41.2,31.3,375.98,2275.39,4384.77,358,19086,1,
9543499,1650887249, 2022/4/25 11:47:29,41.2,31.3,375.98,2275.39,4384.77,358,19087,1,
9543999,1650887250, 2022/4/25 11:47:30,41.2,31.2,375.98,2275.39,4384.77,358,19088,1,
9544499,1650887250, 2022/4/25 11:47:30,41.3,31.3,375.98,2275.39,4384.77,358,19089,1,
9544999,1650887251, 2022/4/25 11:47:31,41.2,31.2,375.98,2275.39,4384.77,358,19090,1,
9545498,1650887251, 2022/4/25 11:47:31,41.3,31.2,375.98,2275.39,4384.77,358,19091,1,
9545999,1650887252, 2022/4/25 11:47:32,41.3,31.2,375.98,2275.39,4384.77,358,19092,1,
9546500,1650887252, 2022/4/25 11:47:32,41.3,31.2,375.98,2275.39,4384.77,358,19093,1,
9546998,1650887253, 2022/4/25 11:47:33,41.3,31.2,375.98,2275.39,4384.77,358,19094,1,
9547499,1650887253, 2022/4/25 11:47:33,41.3,31.2,375.98,2275.39,4384.77,358,19095,1,
9547999,1650887254, 2022/4/25 11:47:34,41.3,31.2,375.98,2275.39,4384.77,358,19096,1,
9548498,1650887254, 2022/4/25 11:47:34,41.3,31.2,375.98,2275.39,4384.77,358,19097,1,
9548999,1650887255, 2022/4/25 11:47:35,41.3,31.2,375.98,2275.39,4384.77,358,19098,1,
9549499,1650887255, 2022/4/25 11:47:35,41.4,31.2,375.98,2275.39,4384.77,358,19099,1,
9550000,1650887256, 2022/4/25 11:47:36,41.4,31.2,375.98,2275.39,4384.77,358,19100,1,
9550499,1650887256, 2022/4/25 11:47:36,41.4,31.2,375.98,2275.39,4384.77,359,19101,1,
9550998,1650887257, 2022/4/25 11:47:37,41.4,31.2,375.98,2280.27,4384.77,359,19102,1,
9551500,1650887257, 2022/4/25 11:47:37,41.4,31.2,375.98,2280.27,4384.77,359,19103,1,
9552000,1650887258, 2022/4/25 11:47:38,41.4,31.2,375.98,2280.27,4384.77,359,19104,1,
9552498,1650887258, 2022/4/25 11:47:38,41.4,31.2,375.98,2280.27,4384.77,359,19105,1,
9553000,1650887259, 2022/4/25 11:47:39,41.5,31.2,371.09,2280.27,4384.77,359,19106,1,
9553500,1650887259, 2022/4/25 11:47:39,41.5,31.2,375.98,2280.27,4384.77,359,19107,1,
9553998,1650887260, 2022/4/25 11:47:40,41.5,31.2,375.98,2280.27,4384.77,359,19108,1,
9554500,1650887260, 2022/4/25 11:47:40,41.5,31.2,375.98,2280.27,4384.77,359,19109,1,
9554999,1650887261, 2022/4/25 11:47:41,41.5,31.2,375.98,2280.27,4384.77,359,19110,1,
9555499,1650887261, 2022/4/25 11:47:41,41.5,31.2,371.09,2280.27,4384.77,359,19111,1,
9555999,1650887262, 2022/4/25 11:47:42,41.5,31.1,375.98,2280.27,4384.77,359,19112,1,
9556499,1650887262, 2022/4/25 11:47:42,41.6,31.2,375.98,2280.27,4384.77,359,19113,1,
9557000,1650887263, 2022/4/25 11:47:43,41.6,31.2,371.09,2280.27,4384.77,359,19114,1,
9557499,1650887263, 2022/4/25 11:47:43,41.6,31.1,375.98,2285.16,4384.77,359,19115,1,
9557999,1650887264, 2022/4/25 11:47:44,41.6,31.2,375.98,2280.27,4384.77,359,19116,1,
9558499,1650887264, 2022/4/25 11:47:44,41.7,31.2,371.09,2285.16,4384.77,359,19117,1,
9559000,1650887265, 2022/4/25 11:47:45,41.7,31.2,375.98,2285.16,4384.77,359,19118,1,
9559499,1650887265, 2022/4/25 11:47:45,41.7,31.2,371.09,2285.16,4384.77,359,19119,1,
9560000,1650887266, 2022/4/25 11:47:46,41.7,31.2,371.09,2285.16,4384.77,359,19120,1,
9560500,1650887266, 2022/4/25 11:47:46,41.7,31.2,371.09,2285.16,4384.77,359,19121,1,
9560998,1650887267, 2022/4/25 11:47:47,41.7,31.2,371.09,2285.16,4384.77,359,19122,1,
9561499,1650887267, 2022/4/25 11:47:47,41.7,31.2,371.09,2285.16,4384.77,359,19123,1,
9562000,1650887268, 2022/4/25 11:47:48,41.7,31.1,371.09,2285.16,4384.77,359,19124,1,
9562499,1650887268, 2022/4/25 11:47:48,41.8,31.2,371.09,2285.16,4384.77,359,19125,1,
9562999,1650887269, 2022/4/25 11:47:49,41.8,31.1,371.09,2285.16,4384.77,359,19126,1,
9563500,1650887269, 2022/4/25 11:47:49,41.9,31.2,371.09,2285.16,4384.77,359,19127,1,
9563999,1650887270, 2022/4/25 11:47:50,41.8,31.1,371.09,2285.16,4384.77,359,19128,1,
9564498,1650887270, 2022/4/25 11:47:50,41.8,31.1,371.09,2285.16,4384.77,359,19129,1,
9564999,1650887271, 2022/4/25 11:47:51,41.8,31.1,371.09,2285.16,4384.77,359,19130,1,
9565500,1650887272, 2022/4/25 11:47:52,41.9,31.1,371.09,2285.16,4384.77,359,19131,1,
9565999,1650887272, 2022/4/25 11:47:52,41.9,31.2,371.09,2290.04,4384.77,359,19132,1,
9566499,1650887273, 2022/4/25 11:47:53,41.9,31.1,371.09,2285.16,4384.77,359,19133,1,
9566999,1650887273, 2022/4/25 11:47:53,41.9,31.2,371.09,2285.16,4384.77,359,19134,1,
9567499,1650887274, 2022/4/25 11:47:54,41.9,31.1,371.09,2285.16,4384.77,359,19135,1,
9568000,1650887274, 2022/4/25 11:47:54,41.9,31.1,371.09,2285.16,4384.77,359,19136,1,
9568499,1650887275, 2022/4/25 11:47:55,42,31.2,371.09,2285.16,4384.77,359,19137,1,
9568999,1650887275, 2022/4/25 11:47:55,41.9,31.1,371.09,2290.04,4384.77,359,19138,1,
9569500,1650887276, 2022/4/25 11:47:56,41.9,31.1,371.09,2290.04,4384.77,359,19139,1,
9569998,1650887276, 2022/4/25 11:47:56,41.9,31.1,371.09,2290.04,4384.77,359,19140,1,
9570499,1650887277, 2022/4/25 11:47:57,41.9,31.1,371.09,2290.04,4384.77,359,19141,1,
9570999,1650887277, 2022/4/25 11:47:57,41.9,31.1,371.09,2290.04,4384.77,360,19142,1,
9571500,1650887278, 2022/4/25 11:47:58,42,31.2,371.09,2290.04,4384.77,360,19143,1,
9571999,1650887278, 2022/4/25 11:47:58,42,31.2,371.09,2290.04,4384.77,360,19144,1,
9572499,1650887279, 2022/4/25 11:47:59,41.9,31.1,371.09,2290.04,4384.77,360,19145,1,
9572999,1650887279, 2022/4/25 11:47:59,41.9,31.1,371.09,2290.04,4384.77,360,19146,1,
9573499,1650887280, 2022/4/25 11:48:0,41.9,31.1,371.09,2290.04,4384.77,360,19147,1,
9574000,1650887280, 2022/4/25 11:48:0,42,31.1,371.09,2290.04,4384.77,360,19148,1,
9574500,1650887281, 2022/4/25 11:48:1,42,31.1,371.09,2290.04,4350.59,360,19149,1,
9575000,1650887281, 2022/4/25 11:48:1,42,31.1,371.09,2290.04,4355.47,360,19150,1,
9575500,1650887282, 2022/4/25 11:48:2,42,31.1,371.09,2290.04,4355.47,360,19151,1,
9576000,1650887282, 2022/4/25 11:48:2,42,31.1,371.09,2294.92,4355.47,360,19152,1,
9576499,1650887283, 2022/4/25 11:48:3,42.1,31.2,371.09,2294.92,4355.47,360,19153,1,
9576998,1650887283, 2022/4/25 11:48:3,42,31.1,371.09,2299.8,4355.47,360,19154,1,
9577499,1650887284, 2022/4/25 11:48:4,42,31.1,371.09,2294.92,4355.47,360,19155,1,
9577999,1650887284, 2022/4/25 11:48:4,42,31.1,385.74,2294.92,4355.47,360,19156,1,
9578499,1650887285, 2022/4/25 11:48:5,42,31.1,385.74,2294.92,4355.47,360,19157,1,
9578998,1650887285, 2022/4/25 11:48:5,42,31.1,385.74,2299.8,4355.47,360,19158,1,
9579499,1650887286, 2022/4/25 11:48:6,42,31.1,385.74,2294.92,4355.47,360,19159,1,
9579999,1650887286, 2022/4/25 11:48:6,42,31.1,385.74,2299.8,4360.35,360,19160,1,
9580499,1650887287, 2022/4/25 11:48:7,42.1,31.1,380.86,2294.92,4360.35,360,19161,1,
9581000,1650887287, 2022/4/25 11:48:7,42.1,31.1,385.74,2294.92,4360.35,360,19162,1,
9581499,1650887288, 2022/4/25 11:48:8,42.1,31.2,380.86,2294.92,4360.35,360,19163,1,
9581999,1650887288, 2022/4/25 11:48:8,42.1,31.1,385.74,2294.92,4360.35,360,19164,1,
9582499,1650887289, 2022/4/25 11:48:9,42.1,31.1,380.86,2294.92,4360.35,360,19165,1,
9582999,1650887289, 2022/4/25 11:48:9,42.1,31.2,380.86,2294.92,4360.35,360,19166,1,
9583500,1650887290, 2022/4/25 11:48:10,42.1,31.1,380.86,2299.8,4360.35,360,19167,1,
9584000,1650887290, 2022/4/25 11:48:10,42.2,31.2,380.86,2299.8,4365.23,360,19168,1,
9584499,1650887291, 2022/4/25 11:48:11,42.1,31.1,380.86,2299.8,4365.23,360,19169,1,
9585000,1650887291, 2022/4/25 11:48:11,42.2,31.2,380.86,2299.8,4365.23,360,19170,1,
9585499,1650887292, 2022/4/25 11:48:12,42.2,31.2,380.86,2299.8,4365.23,360,19171,1,
9585998,1650887292, 2022/4/25 11:48:12,42.1,31.1,380.86,2299.8,4365.23,360,19172,1,
9586499,1650887293, 2022/4/25 11:48:13,42.2,31.2,380.86,2299.8,4365.23,360,19173,1,
9586999,1650887293, 2022/4/25 11:48:13,42.2,31.2,380.86,2299.8,4365.23,360,19174,1,
9587500,1650887294, 2022/4/25 11:48:14,42.2,31.2,380.86,2299.8,4365.23,360,19175,1,
9588000,1650887294, 2022/4/25 11:48:14,42.1,31.1,380.86,2299.8,4365.23,360,19176,1,
9588499,1650887295, 2022/4/25 11:48:15,42.1,31.1,380.86,2299.8,4365.23,360,19177,1,
9588999,1650887295, 2022/4/25 11:48:15,42.1,31.1,380.86,2299.8,4365.23,360,19178,1,
9589498,1650887296, 2022/4/25 11:48:16,42.2,31.2,380.86,2299.8,4365.23,360,19179,1,
9589999,1650887296, 2022/4/25 11:48:16,42.2,31.2,380.86,2299.8,4365.23,360,19180,1,
9590499,1650887297, 2022/4/25 11:48:17,42.2,31.2,380.86,2299.8,4365.23,360,19181,1,
